=== CALIBRATION PARAMETERS ===
Scale X: 1.000000
Scale Y: 1.174269
Center X: -1.822661
Center Y: -62.218168
Data Points: 600
Timestamp: 20250712_114336

=== RAW AND CALIBRATED DATA ===
Index, Raw_X, Raw_Y, Raw_Z, Pitch, Roll, Calibrated_X, Calibrated_Y
72, 160.000000, 31.000000, -202.000000, 0.577762, -0.334968, 159.777623, 97.222143
73, 183.000000, -17.000000, -213.000000, -0.826849, -0.932045, 187.877352, 38.240521
74, 186.000000, -58.000000, -219.000000, -1.725853, -1.941263, 194.333966, -14.335034
75, 178.000000, -94.000000, -223.000000, -2.127690, -2.893813, 187.979187, -60.841636
76, 168.000000, -115.000000, -220.000000, -2.219566, -3.613245, 178.217009, -88.341509
77, 164.000000, -123.000000, -224.000000, -2.179974, -4.049295, 174.224603, -99.899910
78, 162.000000, -128.000000, -225.000000, -2.145459, -4.200184, 172.132329, -106.500614
79, 166.000000, -118.000000, -224.000000, -2.167075, -4.116255, 176.174180, -94.326449
80, 173.000000, -111.000000, -221.000000, -2.279488, -3.827916, 183.475836, -84.606942
81, 180.000000, -87.000000, -222.000000, -2.471074, -3.346388, 191.226813, -54.439906
82, 182.000000, -61.000000, -216.000000, -2.658464, -2.722229, 193.645363, -20.894149
83, 185.000000, -25.000000, -212.000000, -2.731523, -1.969646, 196.715540, 24.688073
84, 169.000000, 17.000000, -202.000000, -2.651477, -1.128281, 179.986350, 77.691909
85, 146.000000, 54.000000, -195.000000, -2.357977, -0.326971, 155.721894, 124.362307
86, 104.000000, 94.000000, -181.000000, -1.839463, 0.316448, 111.579018, 173.749427
87, 45.000000, 120.000000, -164.000000, -1.170700, 0.760820, 50.163976, 205.660358
88, -17.000000, 133.000000, -152.000000, -0.474955, 0.924992, -13.916761, 221.259639
89, -80.000000, 134.000000, -143.000000, 0.171626, 0.793046, -78.605328, 221.875440
90, -130.000000, 112.000000, -140.000000, 0.680045, 0.444627, -129.829807, 194.993972
91, -176.000000, 73.000000, -138.000000, 1.000539, -0.080568, -176.560235, 147.716985
92, -202.000000, 27.000000, -138.000000, 1.108617, -0.693408, -202.809525, 92.015913
93, -215.000000, -22.000000, -149.000000, 1.026843, -1.270152, -215.813016, 32.613113
94, -198.000000, -74.000000, -166.000000, 0.758170, -1.791771, -198.356546, -30.633425
95, -170.000000, -119.000000, -173.000000, 0.353261, -2.180614, -169.240745, -85.101459
96, -135.000000, -152.000000, -183.000000, -0.120323, -2.383667, -132.792736, -125.067666
97, -97.000000, -177.000000, -194.000000, -0.582347, -2.466487, -93.200572, -155.287999
98, -59.000000, -192.000000, -204.000000, -0.962901, -2.459557, -53.740787, -173.362491
99, -24.000000, -202.000000, -216.000000, -1.197508, -2.372931, -17.657928, -185.304636
100, 5.000000, -208.000000, -226.000000, -1.294392, -2.299489, 11.926607, -192.473143
101, 26.000000, -205.000000, -229.000000, -1.262219, -2.283133, 32.860786, -188.999209
102, 48.000000, -206.000000, -232.000000, -1.113866, -2.335853, 54.323532, -190.537023
103, 58.000000, -199.000000, -237.000000, -0.918362, -2.466053, 63.613788, -183.171132
104, 70.000000, -198.000000, -234.000000, -0.683593, -2.664219, 74.609454, -182.761807
105, 71.000000, -195.000000, -234.000000, -0.421779, -2.891351, 74.543296, -180.301975
106, 74.000000, -195.000000, -234.000000, -0.143041, -3.136040, 76.406619, -181.441837
107, 73.000000, -196.000000, -237.000000, 0.132154, -3.366786, 74.275821, -183.896975
108, 68.000000, -200.000000, -237.000000, 0.407814, -3.561737, 68.134058, -189.506162
109, 62.000000, -203.000000, -239.000000, 0.687855, -3.709551, 60.948987, -193.872016
110, 48.000000, -201.000000, -231.000000, 0.971955, -3.802230, 45.897301, -191.339003
111, 43.000000, -207.000000, -234.000000, 1.261162, -3.841893, 39.661986, -198.790484
112, 21.000000, -201.000000, -226.000000, 1.546961, -3.812016, 16.713847, -190.969222
113, 2.000000, -204.000000, -221.000000, 1.832852, -3.716310, -3.246793, -193.646042
114, -21.000000, -201.000000, -214.000000, 2.082028, -3.555501, -26.938149, -188.873886
115, -45.000000, -195.000000, -209.000000, 2.282084, -3.329523, -51.463894, -180.498071
116, -66.000000, -193.000000, -204.000000, 2.421868, -3.037112, -72.738811, -176.604713
117, -100.000000, -182.000000, -196.000000, 2.483368, -2.707919, -106.575982, -161.883258
118, -118.000000, -159.000000, -187.000000, 2.461151, -2.366597, -124.098643, -133.144841
119, -144.000000, -143.000000, -184.000000, 2.384464, -2.031611, -149.707928, -113.000475
120, -163.000000, -124.000000, -178.000000, 2.232456, -1.735013, -167.987409, -89.422436
121, -179.000000, -108.000000, -167.000000, 2.006589, -1.492906, -182.914987, -69.474099
122, -190.000000, -84.000000, -161.000000, 1.760806, -1.303002, -193.034675, -40.536139
123, -204.000000, -51.000000, -155.000000, 1.518543, -1.137637, -206.213268, -1.144155
124, -207.000000, -12.000000, -145.000000, 1.218857, -1.010714, -208.214865, 45.217573
125, -201.000000, 35.000000, -140.000000, 0.897680, -0.947372, -201.346026, 100.655297
126, -179.000000, 73.000000, -136.000000, 0.541339, -0.974116, -178.454279, 145.246300
127, -156.000000, 98.000000, -136.000000, 0.189340, -1.081007, -154.625913, 174.274605
128, -128.000000, 113.000000, -138.000000, -0.146553, -1.243162, -125.823940, 191.355293
129, -110.000000, 118.000000, -141.000000, -0.388757, -1.394707, -107.218117, 196.689668
130, -102.000000, 123.000000, -140.000000, -0.582782, -1.471461, -98.748083, 202.353031
131, -104.000000, 127.000000, -143.000000, -0.721376, -1.437181, -100.368719, 207.053633
132, -116.000000, 118.000000, -136.000000, -0.806607, -1.287979, -112.251307, 197.114512
133, -151.000000, 99.000000, -134.000000, -0.952224, -0.877842, -146.929583, 176.001642
134, -210.000000, 10.000000, -140.000000, -0.506886, -0.719014, -206.930581, 71.869642
135, -183.000000, -103.000000, -173.000000, 0.206984, -0.799256, -181.801115, -61.542719
136, -84.000000, -180.000000, -203.000000, 1.176958, -1.015417, -86.329308, -153.304704
137, 31.000000, -205.000000, -231.000000, 2.213021, -1.645079, 23.879498, -186.229627
138, 128.000000, -173.000000, -242.000000, 2.913651, -2.795814, 117.356117, -154.904426
139, 174.000000, -98.000000, -243.000000, 2.512274, -4.450940, 165.003904, -75.331449
140, 177.000000, -18.000000, -225.000000, 0.618830, -5.292789, 176.382244, 16.593610
141, 134.000000, 61.000000, -205.000000, -1.838824, -4.943119, 142.331702, 113.285431
142, 54.000000, 106.000000, -183.000000, -3.803036, -3.429262, 67.841549, 173.893743
143, -28.000000, 128.000000, -163.000000, -4.725533, -1.335159, -12.653791, 207.975968
144, -107.000000, 108.000000, -144.000000, -4.623281, 0.685460, -93.222217, 191.167682
145, -165.000000, 75.000000, -141.000000, -3.763366, 2.170535, -153.566877, 156.964170
146, -197.000000, 31.000000, -142.000000, -2.486225, 3.014908, -188.832053, 107.859824
147, -212.000000, -23.000000, -148.000000, -1.086011, 3.148339, -207.334164, 45.053023
148, -200.000000, -70.000000, -156.000000, 0.167337, 2.664640, -198.632096, -11.407420
149, -184.000000, -105.000000, -165.000000, 1.090606, 1.728327, -185.284537, -55.305399
150, -169.000000, -133.000000, -172.000000, 1.664750, 0.572610, -172.102829, -91.991841
151, -152.000000, -154.000000, -184.000000, 1.926069, -0.632325, -156.275688, -120.925231
152, -146.000000, -160.000000, -177.000000, 1.991552, -1.782310, -150.240279, -131.849269
153, -143.000000, -161.000000, -179.000000, 1.957243, -2.768631, -147.207423, -136.488566
154, -148.000000, -157.000000, -179.000000, 1.939143, -3.545717, -152.149581, -134.417521
155, -154.000000, -145.000000, -177.000000, 2.006786, -4.136221, -158.281051, -122.132944
156, -172.000000, -131.000000, -170.000000, 2.210116, -4.516935, -176.605313, -106.229512
157, -190.000000, -100.000000, -165.000000, 2.536101, -4.655718, -195.292304, -69.731279
158, -200.000000, -71.000000, -157.000000, 2.944371, -4.525402, -205.977832, -34.470227
159, -212.000000, -35.000000, -152.000000, 3.362301, -4.142330, -218.727141, 9.409928
160, -208.000000, 6.000000, -144.000000, 3.684936, -3.491938, -215.002181, 59.928878
161, -190.000000, 44.000000, -142.000000, 3.736995, -2.678941, -197.028432, 106.732185
162, -174.000000, 67.000000, -142.000000, 3.472383, -1.786894, -180.458468, 136.051887
163, -131.000000, 99.000000, -145.000000, 2.857138, -1.062283, -136.242138, 175.440267
164, -41.000000, 125.000000, -160.000000, 2.736443, -0.245094, -46.769273, 208.207537
165, 79.000000, 100.000000, -188.000000, 2.457260, 0.567684, 72.689682, 181.864004
166, 158.000000, 33.000000, -212.000000, 1.834381, 1.264982, 152.955461, 106.583697
167, 183.000000, -47.000000, -232.000000, 0.813984, 1.527446, 181.508350, 14.389615
168, 161.000000, -123.000000, -244.000000, -0.261505, 1.258621, 163.934626, -75.907594
169, 112.000000, -182.000000, -239.000000, -1.265398, 0.102127, 119.073319, -151.003567
170, 30.000000, -200.000000, -225.000000, -1.818321, -1.403986, 38.946886, -179.008163
171, -55.000000, -195.000000, -206.000000, -1.780833, -2.927327, -46.749038, -178.915721
172, -130.000000, -157.000000, -184.000000, -1.158517, -4.165254, -124.430551, -137.569714
173, -179.000000, -97.000000, -164.000000, -0.118027, -4.927713, -176.839126, -67.844523
174, -209.000000, -29.000000, -152.000000, 1.086642, -5.063955, -210.022333, 12.956129
175, -189.000000, 39.000000, -140.000000, 2.194711, -4.646041, -192.400079, 95.246198
176, -151.000000, 92.000000, -139.000000, 2.907372, -3.677372, -156.033258, 160.149966
177, -91.000000, 127.000000, -142.000000, 2.950282, -2.425698, -96.365378, 204.401547
178, -24.000000, 133.000000, -153.000000, 2.331647, -1.322693, -28.382073, 214.237057
179, 37.000000, 127.000000, -162.000000, 1.270434, -0.662966, 35.221792, 209.128677
180, 77.000000, 109.000000, -173.000000, 0.061107, -0.443965, 78.638109, 188.634826
181, 106.000000, 89.000000, -178.000000, -0.976898, -0.570867, 110.842022, 164.661861
182, 119.000000, 76.000000, -185.000000, -1.703912, -0.815732, 126.270924, 148.421331
183, 120.000000, 77.000000, -188.000000, -2.211530, -0.987047, 128.987994, 148.917056
184, 117.000000, 77.000000, -185.000000, -2.544409, -1.004838, 126.920150, 148.924021
185, 108.000000, 91.000000, -185.000000, -2.729312, -0.843737, 118.509382, 165.958691
186, 92.000000, 95.000000, -177.000000, -2.796519, -0.597591, 102.348767, 171.657466
187, 72.000000, 106.000000, -175.000000, -2.755659, -0.300261, 82.152840, 185.634644
188, 58.000000, 115.000000, -167.000000, -2.589680, -0.034167, 67.308997, 197.144132
189, 55.000000, 117.000000, -165.000000, -2.312077, 0.126281, 63.434383, 200.028295
190, 48.000000, 123.000000, -163.000000, -2.004842, 0.163014, 55.495663, 207.191343
191, 49.000000, 122.000000, -166.000000, -1.694921, 0.105753, 55.711110, 205.835272
192, 49.000000, 116.000000, -166.000000, -1.391399, -0.013295, 54.839043, 198.388514
193, 44.000000, 120.000000, -165.000000, -1.065328, -0.135911, 48.882803, 202.672847
194, 39.000000, 121.000000, -161.000000, -0.761024, -0.262352, 42.957620, 203.440458
195, 29.000000, 127.000000, -163.000000, -0.461542, -0.382475, 32.134740, 210.071214
196, 12.000000, 129.000000, -162.000000, -0.181085, -0.486029, 14.334606, 212.080170
197, 2.000000, 133.000000, -156.000000, 0.090365, -0.590084, 3.576620, 216.501090
198, -25.000000, 130.000000, -154.000000, 0.296804, -0.719388, -23.974752, 212.592610
199, -42.000000, 132.000000, -144.000000, 0.457965, -0.835012, -41.326977, 214.746833
200, -57.000000, 132.000000, -146.000000, 0.567976, -0.953766, -56.621821, 214.357656
201, -73.000000, 124.000000, -144.000000, 0.671163, -1.081025, -72.859109, 204.630616
202, -79.000000, 129.000000, -141.000000, 0.732946, -1.208551, -78.974544, 210.198348
203, -82.000000, 125.000000, -142.000000, 0.796957, -1.310328, -82.144496, 205.181371
204, -79.000000, 131.000000, -142.000000, 0.884734, -1.451883, -79.360530, 211.809942
205, -80.000000, 128.000000, -144.000000, 0.954900, -1.542270, -80.566044, 207.961871
206, -81.000000, 129.000000, -139.000000, 0.983831, -1.734312, -81.552063, 208.739748
207, -80.000000, 129.000000, -135.000000, 1.037589, -2.064629, -80.608850, 207.951605
208, -76.000000, 133.000000, -133.000000, 1.064588, -2.415077, -76.635294, 211.747167
209, -75.000000, 132.000000, -134.000000, 1.153401, -2.667156, -75.859468, 209.815589
210, -80.000000, 137.000000, -139.000000, 1.243315, -2.914114, -81.174560, 214.692507
211, -75.000000, 136.000000, -133.000000, 1.512840, -3.120883, -76.662526, 213.308746
212, -76.000000, 132.000000, -134.000000, 1.715763, -3.157483, -78.155392, 208.470433
213, -82.000000, 133.000000, -134.000000, 2.109574, -3.242712, -85.054397, 209.451715
214, -86.000000, 129.000000, -133.000000, 1.597733, -2.456562, -87.852222, 206.988906
215, -115.000000, 106.000000, -142.000000, 1.335697, -2.026803, -116.456140, 180.828463
216, -144.000000, 86.000000, -143.000000, 0.893664, -1.634352, -144.390159, 158.450797
217, -152.000000, 86.000000, -142.000000, 0.526855, -1.197118, -151.476635, 159.734042
218, -149.000000, 87.000000, -147.000000, -0.016308, -0.482302, -147.135493, 162.922526
219, -149.000000, 90.000000, -142.000000, 0.294087, -0.809415, -147.904229, 165.549042
220, -156.000000, 84.000000, -143.000000, 0.838243, -1.038544, -156.252674, 157.845926
221, -156.000000, 82.000000, -143.000000, 1.327585, -1.174889, -157.448582, 155.132875
222, -161.000000, 73.000000, -144.000000, 1.725786, -1.386318, -163.441028, 143.963357
223, -167.000000, 71.000000, -146.000000, 2.043456, -1.615631, -170.277130, 140.924639
224, -166.000000, 70.000000, -144.000000, 2.190096, -1.793109, -169.559054, 139.322658
225, -172.000000, 70.000000, -147.000000, 2.230891, -1.841378, -175.769180, 139.084763
226, -165.000000, 72.000000, -143.000000, 2.289442, -1.910991, -168.758149, 141.381486
227, -162.000000, 78.000000, -144.000000, 2.345569, -1.963448, -165.935021, 148.235489
228, -161.000000, 84.000000, -145.000000, 2.442721, -2.003834, -165.211032, 155.129943
229, -152.000000, 84.000000, -141.000000, 2.507791, -2.033239, -156.201254, 155.203032
230, -150.000000, 89.000000, -141.000000, 2.533335, -2.144857, -154.263030, 160.755648
231, -150.000000, 96.000000, -141.000000, 2.437092, -2.355165, -154.037332, 168.362761
232, -151.000000, 101.000000, -133.000000, 2.238200, -2.697385, -154.256327, 173.669598
233, -146.000000, 105.000000, -134.000000, 1.945790, -3.040805, -148.642980, 177.309376
234, -144.000000, 105.000000, -129.000000, 1.620900, -3.457388, -145.768648, 176.448914
235, -146.000000, 107.000000, -128.000000, 1.453967, -4.066182, -147.378177, 177.202569
236, -143.000000, 110.000000, -129.000000, 1.624153, -4.952272, -144.776140, 178.245003
237, -148.000000, 114.000000, -120.000000, 1.511596, -6.663952, -149.291348, 179.365863
238, -157.000000, 119.000000, -101.000000, 1.362065, -8.984018, -157.533777, 182.410832
239, -163.000000, 122.000000, -92.000000, 1.101733, -11.437904, -162.916153, 181.944153
240, -156.000000, 126.000000, -85.000000, 0.416908, -14.099150, -154.791700, 181.729827
241, -167.000000, 125.000000, -67.000000, -1.588206, -16.839006, -163.256221, 178.351249
242, -182.000000, 126.000000, -41.000000, -4.460587, -18.682001, -176.437368, 181.681337
243, -190.000000, 122.000000, -21.000000, -7.646749, -20.280499, -183.693359, 177.835964
244, -203.000000, 122.000000, -13.000000, -10.095129, -22.150473, -195.755831, 173.485304
245, -188.000000, 129.000000, -20.000000, -11.298449, -23.832821, -178.615500, 173.999389
246, -175.000000, 128.000000, -35.000000, -10.858678, -25.412849, -163.450383, 164.046115
247, -171.000000, 140.000000, -35.000000, -8.969522, -26.897644, -161.629435, 176.301746
248, -164.000000, 144.000000, -36.000000, -6.109419, -27.914595, -157.414504, 182.364705
249, -146.000000, 147.000000, -39.000000, -3.444026, -28.052549, -141.570795, 188.214219
250, -129.000000, 160.000000, -47.000000, -1.017379, -27.807165, -126.322486, 201.408076
251, -89.000000, 167.000000, -53.000000, 2.357442, -26.973358, -89.282091, 210.733445
252, 7.000000, 165.000000, -76.000000, 8.156885, -25.191673, -2.031347, 199.445585
253, 134.000000, 111.000000, -126.000000, 14.789242, -19.152534, 99.220128, 125.234882
254, 202.000000, 7.000000, -169.000000, 17.707655, -8.890767, 142.848976, 29.971044
255, 197.000000, -90.000000, -196.000000, 15.990629, 2.307622, 137.205987, -31.905795
256, 169.000000, -142.000000, -192.000000, 11.978215, 11.191956, 127.295318, -50.554647
257, 158.000000, -175.000000, -166.000000, 7.767251, 17.167862, 135.938273, -69.711814
258, 142.000000, -203.000000, -147.000000, 2.929987, 19.334433, 136.123032, -102.816871
259, 105.000000, -221.000000, -147.000000, -0.579657, 18.604830, 108.304450, -129.062576
260, 71.000000, -226.000000, -150.000000, -2.584829, 17.227617, 79.515193, -140.259841
261, 55.000000, -235.000000, -146.000000, -4.465014, 16.416800, 68.021889, -155.599116
262, 55.000000, -234.000000, -144.000000, -7.204830, 16.227850, 74.448417, -156.994972
263, 57.000000, -236.000000, -146.000000, -9.037564, 16.193417, 81.049006, -159.628039
264, 67.000000, -231.000000, -149.000000, -8.962107, 16.757023, 91.216098, -151.223811
265, 89.000000, -229.000000, -150.000000, -7.696317, 17.891832, 110.109304, -144.358039
266, 120.000000, -214.000000, -153.000000, -5.792037, 19.092190, 136.650488, -121.438230
267, 147.000000, -196.000000, -158.000000, -3.031421, 20.065529, 156.972569, -93.533449
268, 171.000000, -169.000000, -163.000000, 0.655166, 20.610424, 170.947649, -55.350564
269, 195.000000, -137.000000, -168.000000, 4.757864, 20.520790, 182.215957, -12.873803
270, 208.000000, -101.000000, -173.000000, 8.965055, 19.381319, 180.322700, 29.560899
271, 216.000000, -58.000000, -167.000000, 12.977810, 16.864969, 174.801593, 69.004870
272, 217.000000, -8.000000, -160.000000, 16.353966, 13.187359, 164.991654, 110.568937
273, 198.000000, 35.000000, -149.000000, 18.880474, 8.899921, 140.953756, 140.075110
274, 173.000000, 62.000000, -148.000000, 20.527319, 4.251311, 111.941258, 152.168664
275, 151.000000, 94.000000, -139.000000, 21.054352, -0.265373, 92.805685, 171.597746
276, 128.000000, 112.000000, -134.000000, 20.482090, -4.133358, 74.842155, 178.978698
277, 104.000000, 128.000000, -125.000000, 19.253153, -7.032271, 58.788207, 189.498403
278, 80.000000, 138.000000, -121.000000, 17.911806, -9.223851, 40.731269, 195.869365
279, 68.000000, 145.000000, -118.000000, 16.750553, -10.874358, 32.929074, 200.056457
280, 71.000000, 143.000000, -117.000000, 15.988832, -12.063181, 37.848406, 194.028827
281, 77.000000, 136.000000, -114.000000, 15.829838, -12.554947, 44.805449, 184.742744
282, 92.000000, 133.000000, -116.000000, 16.411411, -12.296657, 57.300600, 180.484143
283, 123.000000, 113.000000, -124.000000, 17.601362, -11.271067, 81.567553, 156.687774
284, 159.000000, 81.000000, -132.000000, 19.507795, -8.825984, 107.616002, 124.223723
285, 207.000000, 6.000000, -145.000000, 20.855780, -3.384873, 143.637473, 54.747546
286, 208.000000, -96.000000, -171.000000, 18.914116, 4.193437, 143.162075, -30.529966
287, 149.000000, -178.000000, -172.000000, 13.824155, 11.099527, 105.408501, -97.086929
288, 86.000000, -222.000000, -154.000000, 7.148211, 16.307323, 67.991024, -134.070887
289, 33.000000, -246.000000, -127.000000, -0.470990, 19.391998, 35.865515, -160.855365
290, -24.000000, -250.000000, -112.000000, -7.523640, 19.176702, -7.305974, -171.017490
291, -71.000000, -237.000000, -106.000000, -11.822868, 17.173342, -45.953131, -162.659573
292, -97.000000, -227.000000, -100.000000, -14.239554, 15.106014, -67.599431, -158.166590
293, -105.000000, -224.000000, -102.000000, -16.430408, 13.178320, -70.038803, -159.748671
294, -108.000000, -227.000000, -101.000000, -18.234291, 11.673318, -69.150870, -168.006973
295, -98.000000, -229.000000, -98.000000, -18.995438, 11.528869, -58.942399, -172.030513
296, -73.000000, -238.000000, -104.000000, -18.849346, 12.717778, -33.662037, -178.860684
297, -43.000000, -243.000000, -112.000000, -17.929659, 14.749748, -4.609945, -177.910609
298, 9.000000, -251.000000, -119.000000, -15.846357, 17.396906, 42.974619, -179.711320
299, 52.000000, -240.000000, -134.000000, -12.339347, 20.127455, 81.257386, -153.990051
300, 105.000000, -224.000000, -143.000000, -7.334228, 22.237795, 124.218559, -124.180792
301, 152.000000, -194.000000, -149.000000, -1.318556, 23.022562, 157.211068, -80.641667
302, 189.000000, -154.000000, -158.000000, 10.401094, 19.874647, 159.192025, -32.188201
303, 217.000000, -61.000000, -163.000000, 14.657575, 16.307198, 170.514689, 63.569616
304, 211.000000, -13.000000, -160.000000, 17.508938, 12.050986, 154.910305, 100.261568
305, 195.000000, 33.000000, -154.000000, 19.087021, 7.545062, 135.743557, 132.905090
306, 168.000000, 71.000000, -144.000000, 19.655306, 3.023694, 111.597892, 157.375298
307, 138.000000, 97.000000, -136.000000, 19.306267, -1.151075, 87.098205, 171.995265
308, 102.000000, 121.000000, -128.000000, 18.358784, -4.622607, 58.315453, 189.305225
309, 79.000000, 129.000000, -127.000000, 17.123205, -7.394242, 39.928615, 190.582143
310, 53.000000, 145.000000, -117.000000, 15.917763, -9.430234, 20.702334, 205.741873
311, 60.000000, 140.000000, -118.000000, 15.144797, -10.490788, 28.910184, 196.163188
